"ID","School","Category","CastUI","DispelType","Mechanic","Attributes","AttributesEx","AttributesEx2","AttributesEx3","AttributesEx4","ShapeshiftMask","Shapeshiftexclude","Targets","TargetCreatureType","RequiresSpellFocus","CasterAuraState","TargetAuraState","CastingTimeIndex","RecoveryTime","CategoryRecoveryTime","InterruptFlags","AuraInterruptFlags","ChannelInterruptFlags","ProcTypeMask","ProcChance","ProcCharges","MaxLevel","BaseLevel","SpellLevel","DurationIndex","PowerType","ManaCost","ManaCostPerLevel","ManaCostPerSecond","ManaCostPerSecondPerLevel","RangeIndex","Speed","ModalNextSpell","StackAmount","Totem_1","Totem_2","Reagent_1","Reagent_2","Reagent_3","Reagent_4","Reagent_5","Reagent_6","Reagent_7","Reagent_8","ReagentCount_1","ReagentCount_2","ReagentCount_3","ReagentCount_4","ReagentCount_5","ReagentCount_6","ReagentCount_7","ReagentCount_8","EquippedItemClass","EquippedItemSubclass","EquippedItemInvType","Effect_1","Effect_2","Effect_3","EffectDieSides_1","EffectDieSides_2","EffectDieSides_3","EffectBaseDice_1","EffectBaseDice_2","EffectBaseDice_3","EffectDicePerLevel_1","EffectDicePerLevel_2","EffectDicePerLevel_3","EffectRealPointsPerLevel_1","EffectRealPointsPerLevel_2","EffectRealPointsPerLevel_3","EffectBasePoints_1","EffectBasePoints_2","EffectBasePoints_3","EffectMechanic_1","EffectMechanic_2","EffectMechanic_3","ImplicitTargetA_1","ImplicitTargetA_2","ImplicitTargetA_3","ImplicitTargetB_1","ImplicitTargetB_2","ImplicitTargetB_3","EffectRadiusIndex_1","EffectRadiusIndex_2","EffectRadiusIndex_3","EffectAura_1","EffectAura_2","EffectAura_3","EffectAmplitude_1","EffectAmplitude_2","EffectAmplitude_3","EffectMultipleValue_1","EffectMultipleValue_2","EffectMultipleValue_3","EffectChainTarget_1","EffectChainTarget_2","EffectChainTarget_3","EffectItemType_1","EffectItemType_2","EffectItemType_3","EffectMiscValue_1","EffectMiscValue_2","EffectMiscValue_3","EffectTriggerSpell_1","EffectTriggerSpell_2","EffectTriggerSpell_3","EffectPointsPerCombo_1","EffectPointsPerCombo_2","EffectPointsPerCombo_3","SpellVisualID_1","SpellVisualID_2","SpellIconID","ActiveIconID","SpellPriority","Name_enUS","Name_enGB","Name_koKR","Name_frFR","Name_deDE","Name_enCN","Name_zhCN","Name_enTW","Name_Mask","NameSubtext_enUS","NameSubtext_enGB","NameSubtext_koKR","NameSubtext_frFR","NameSubtext_deDE","NameSubtext_enCN","NameSubtext_zhCN","NameSubtext_enTW","NameSubtext_Mask","Description_enUS","Description_enGB","Description_koKR","Description_frFR","Description_deDE","Description_enCN","Description_zhCN","Description_enTW","Description_Mask","AuraDescription_enUS","AuraDescription_enGB","AuraDescription_koKR","AuraDescription_frFR","AuraDescription_deDE","AuraDescription_enCN","AuraDescription_zhCN","AuraDescription_enTW","AuraDescription_Mask","ManaCostPct","StartRecoveryCategory","StartRecoveryTime","MaxTargetLevel","SpellClassSet","SpellClassMask_1","SpellClassMask_2","MaxTargets","DefenseType","PreventionType","StanceBarOrder","DamageMultiplier_1","DamageMultiplier_2","DamageMultiplier_3","MinFactionId","MinReputation","RequiredAuraVision"
"24943","0","0","0","0","0","464","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","108","0","0","0","0","0","0","0","0","0","0","0","240","0","0","8","0","0","0","0","0","0","0","0","0","0","266","0","0","Gift of Nature","","","Geschenk der Natur","","","","","4128894","Rank 2","","","Rang 2","","","","","4128894","Zvyšuje účinost léčicích kouzel o $s1%.","","","Erhöht die Wirkung aller Heilzauber um $s1%.","","","","","4128894","","","","","","","","","4128876","0","0","0","0","7","0","0","0","0","0","0","1","0","0","0","0","0"
"24944","0","0","0","0","0","464","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","108","0","0","0","0","0","0","0","0","0","0","0","240","0","0","8","0","0","0","0","0","0","0","0","0","0","266","0","0","Gift of Nature","","","Geschenk der Natur","","","","","4128894","Rank 3","","","Rang 3","","","","","4128894","Zvyšuje účinost léčicích kouzel o $s1%.","","","Erhöht die Wirkung aller Heilzauber um $s1%.","","","","","4128894","","","","","","","","","4128876","0","0","0","0","7","0","0","0","0","0","0","1","0","0","0","0","0"
"24945","0","0","0","0","0","464","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","7","0","0","0","0","0","1","0","0","0","0","0","0","0","0","108","0","0","0","0","0","0","0","0","0","0","0","240","0","0","8","0","0","0","0","0","0","0","0","0","0","266","0","0","Gift of Nature","","","Geschenk der Natur","","","","","4128894","Rank 4","","","Rang 4","","","","","4128894","Zvyšuje účinost léčicích kouzel o $s1%.","","","Erhöht die Wirkung aller Heilzauber um $s1%.","","","","","4128894","","","","","","","","","4128876","0","0","0","0","7","0","0","0","0","0","0","1","0","0","0","0","0"
"24946","0","0","0","0","0","464","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","9","0","0","0","0","0","1","0","0","0","0","0","0","0","0","108","0","0","0","0","0","0","0","0","0","0","0","240","0","0","8","0","0","0","0","0","0","0","0","0","0","266","0","0","Gift of Nature","","","Geschenk der Natur","","","","","4128894","Rank 5","","","Rang 5","","","","","4128894","Zvyšuje účinost léčicích kouzel o $s1%.","","","Erhöht die Wirkung aller Heilzauber um $s1%.","","","","","4128894","","","","","","","","","4128876","0","0","0","0","7","0","0","0","0","0","0","1","0","0","0","0","0"
"24947","1","0","0","0","0","65536","0","0","0","0","0","0","0","0","0","0","0","16","0","0","15","0","0","0","101","0","0","20","20","0","0","215","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","135","0","104","0","50","Heal","","","Heilung","","","","","4128894","","","","","","","","","4128876","Obnoví celé zdraví.","","","Stellt die gesamte Gesundheit wieder her.","","","","","4128894","","","","","","","","","4128876","0","133","1500","0","0","0","0","0","1","1","-1","1","1","1","0","0","0"
"24948","0","0","0","0","0","400","1024","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","28","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","Defensive State 2","","","Verteidigungsstatus 2","","","","","4128894","","","","","","","","","4128876","Následuje úspěšný blok, uhýbání nebo odražení.","","","Folgt auf erfolgreiches Blocken, Ausweichen oder Parieren.","","","","","4128894","","","","","","","","","4128876","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"24949","0","0","0","0","0","464","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","40","100","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24948","0","0","0","0","0","0","0","28","0","0","Defensive State 2 (DND)","","","Verteidigungsstatus 2 (DND)","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","","","","","","","","","4128876","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"24950","0","0","0","0","0","8388864","0","1","268435456","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","77","24","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","21","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20558","0","0","0","0","0","0","0","0","0","0","6921","0","1","0","0","Create Warsong Mark of Honor (Loser)","","","Ehrenabzeichen der Warsong herstellen (Verlierer)","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","","","","","","","","","4128876","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"24951","0","0","0","0","0","8388864","0","1","268435456","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","77","24","0","0","1","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","21","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20558","0","0","0","0","0","0","0","0","0","0","6921","0","1","0","0","Create Warsong Mark of Honor (WInner)","","","Ehrenabzeichen der Warsong herstellen (Sieger)","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","","","","","","","","","4128876","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"24952","0","0","0","0","0","545259776","128","1","268435456","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","77","24","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","21","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20559","0","0","0","0","0","0","0","0","0","0","6921","0","1","0","0","Arathi Basin Mark of Honor (Loser)","","","Ehrenabzeichen des Arathibeckens (Verlierer)","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","","","","","","","","","4128876","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"24953","0","0","0","0","0","545259776","128","1","268435456","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","77","24","0","0","1","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","21","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20559","0","0","0","0","0","0","0","0","0","0","6921","0","1","0","0","Arathi Basin Mark of Honor (Winner)","","","Ehrenabzeichen des Arathibeckens (Gewinner)","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","","","","","","","","","4128876","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"24954","0","0","0","0","0","8388864","0","1","268435456","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","77","24","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","21","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20560","0","0","0","0","0","0","0","0","0","0","6921","0","1","0","0","Alterac Valley Mark of Honor (Loser)","","","Ehrenabzeichen des Alteractals (Verlierer)","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","","","","","","","","","4128876","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"24955","0","0","0","0","0","8388864","0","1","268435456","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","77","24","0","0","1","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","21","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20560","0","0","0","0","0","0","0","0","0","0","6921","0","1","0","0","Alterac Valley Mark of Honor (Winner)","","","Ehrenabzeichen des Alteractals (Gewinner)","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","","","","","","","","","4128876","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"24956","0","0","0","0","0","320","268435456","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","23","0","0","60000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","Dream Fog","","","Traumnebel","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","","","","","","","","","4128876","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"24957","6","0","0","1","0","65536","0","0","0","0","0","0","0","0","0","0","0","1","0","0","8","0","0","0","101","0","0","20","20","29","0","95","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","2","6","0","63","25","0","1","1","0","0","0","0","0","0","0","218","87","0","0","0","0","6","6","0","0","0","0","0","0","0","0","3","0","0","3000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1263","0","225","0","0","Moonfire","","","Mondfeuer","","","","","4128894","","","","","","","","","4128876","Spálí nepřítele kvůli poškození Arcane a způsobí mu další poškození více než $d.","","","Verbrennt den Feind und fügt ihm Arkanschaden sowie $d lang zusätzlichen Schaden zu.","","","","","4128894","Arcane poškození způsobené každou $t2 sekundu.","","","Alle $t2 Sekunden Arkanschaden.","","","","","4128894","0","133","0","0","0","0","0","0","1","1","-1","1","1","1","0","0","0"
"24958","0","0","0","0","0","256","0","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","51","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","1","0","0","Despawn Putrid Mushrooms","","","Fauligen Pilz freigeben","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","","","","","","","","","4128876","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"24959","0","0","0","0","0","256","268435456","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","500 Health","","","500 Gesundheit","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","","","","","","","","","4128876","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"24960","0","0","0","0","0","8388608","0","1","0","0","0","0","256","0","0","0","0","4","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","45","0","0","1","0","0","1","0","0","0","0","0","0","0","0","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7334","0","1","0","0","Honor Points +50","","","Ehrenpunkte +50","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","","","","","","","","","4128876","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"24961","0","0","0","0","0","8388608","0","1","0","0","0","0","256","0","0","0","0","4","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","45","0","0","1","0","0","1","0","0","0","0","0","0","0","0","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7334","0","1","0","0","Honor Points +82","","","Ehrenpunkte +82","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","","","","","","","","","4128876","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"24962","0","0","0","0","0","8388608","0","1","0","0","0","0","256","0","0","0","0","4","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","45","0","0","1","0","0","1","0","0","0","0","0","0","0","0","137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7334","0","1","0","0","Honor Points +138","","","Ehrenpunkte +138","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","","","","","","","","","4128876","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"24963","0","0","0","0","0","8388608","0","1","0","0","0","0","256","0","0","0","0","4","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","45","0","0","1","0","0","1","0","0","0","0","0","0","0","0","227","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7334","0","1","0","0","Honor Points +228","","","Ehrenpunkte +228","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","","","","","","","","","4128876","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"24964","0","0","0","0","0","8388608","0","1","0","0","0","0","256","0","0","0","0","4","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","45","0","0","1","0","0","1","0","0","0","0","0","0","0","0","377","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7334","0","1","0","0","Honor Points +378","","","Ehrenpunkte +378","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","","","","","","","","","4128876","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"24965","0","0","0","0","0","8388608","0","1","0","0","0","0","256","0","0","0","0","4","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","45","0","0","1","0","0","1","0","0","0","0","0","0","0","0","397","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7334","0","1","0","0","Honor Points +398","","","Ehrenpunkte +398","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","","","","","","","","","4128876","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"24966","0","0","0","0","0","8388608","0","1","0","0","0","0","256","0","0","0","0","4","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","45","0","0","1","0","0","1","0","0","0","0","0","0","0","0","2387","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7334","0","1704","0","0","Honor Points +2388","","","Ehrenpunkte +2388","","","","","4128894","","","","","","","","","4128876","","","","","","","","","4128876","","","","","","","","","4128876","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
